"id","name","type","health_appointment","start_position","end_position","transport_option","user","bus_stop","train_stop","walking_distance"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-460_(0.82km-10min)","P1-2","stop-urb-460",NA,"(0.82 km, 10 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-461_(0.37km-4min)","P1-2","stop-urb-461",NA,"(0.37 km, 4 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-462_(0.55km-7min)","P1-2","stop-urb-462",NA,"(0.55 km, 7 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-463_(0.54km-6min)","P1-2","stop-urb-463",NA,"(0.54 km, 6 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-464_(0.35km-4min)","P1-2","stop-urb-464",NA,"(0.35 km, 4 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-475_(0.76km-9min)","P1-2","stop-urb-475",NA,"(0.76 km, 9 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-476_(0.75km-9min)","P1-2","stop-urb-476",NA,"(0.75 km, 9 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-481_(0.69km-8min)","P1-2","stop-urb-481",NA,"(0.69 km, 8 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-484_(0.86km-10min)","P1-2","stop-urb-484",NA,"(0.86 km, 10 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-485_(0.86km-10min)","P1-2","stop-urb-485",NA,"(0.86 km, 10 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-486_(0.61km-7min)","P1-2","stop-urb-486",NA,"(0.61 km, 7 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-2499_(0.68km-8min)","P1-2","stop-urb-2499",NA,"(0.68 km, 8 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-2537_(0.53km-6min)","P1-2","stop-urb-2537",NA,"(0.53 km, 6 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-2538_(0.53km-6min)","P1-2","stop-urb-2538",NA,"(0.53 km, 6 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-2688_(0.65km-8min)","P1-2","stop-urb-2688",NA,"(0.65 km, 8 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-2689_(0.65km-8min)","P1-2","stop-urb-2689",NA,"(0.65 km, 8 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-2872_(0.13km-2min)","P1-2","stop-urb-2872",NA,"(0.13 km, 2 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-urb-3095_(0.30km-4min)","P1-2","stop-urb-3095",NA,"(0.30 km, 4 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-1109_(0.91km-11min)","P1-2","stop-ext-1109",NA,"(0.91 km, 11 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-1110_(0.37km-4min)","P1-2","stop-ext-1110",NA,"(0.37 km, 4 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-1111_(0.52km-6min)","P1-2","stop-ext-1111",NA,"(0.52 km, 6 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-1530_(0.97km-12min)","P1-2","stop-ext-1530",NA,"(0.97 km, 12 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-1531_(1.00km-12min)","P1-2","stop-ext-1531",NA,"(1.00 km, 12 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-3109_(0.42km-5min)","P1-2","stop-ext-3109",NA,"(0.42 km, 5 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-3531_(0.59km-7min)","P1-2","stop-ext-3531",NA,"(0.59 km, 7 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-4231_(0.34km-4min)","P1-2","stop-ext-4231",NA,"(0.34 km, 4 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-4329_(0.54km-6min)","P1-2","stop-ext-4329",NA,"(0.54 km, 6 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-4477_(0.24km-3min)","P1-2","stop-ext-4477",NA,"(0.24 km, 3 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-4704_(0.65km-8min)","P1-2","stop-ext-4704",NA,"(0.65 km, 8 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-6123_(0.53km-6min)","P1-2","stop-ext-6123",NA,"(0.53 km, 6 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-6124_(0.47km-6min)","P1-2","stop-ext-6124",NA,"(0.47 km, 6 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-6134_(0.92km-11min)","P1-2","stop-ext-6134",NA,"(0.92 km, 11 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-6303_(0.27km-3min)","P1-2","stop-ext-6303",NA,"(0.27 km, 3 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-ext-6325_(0.40km-5min)","P1-2","stop-ext-6325",NA,"(0.40 km, 5 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-train-2093_(0.51km-6min)","P1-2",NA,"stop-train-2093","(0.51 km, 6 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-train-2591_(0.22km-3min)","P1-2",NA,"stop-train-2591","(0.22 km, 3 min)"
"P1-2","Stefania","healthcare worker","health-appointment-2","ViaPiave-78-38122-Trento","ViadellaMalpensada-156-38123-Trento","P1-2_stop-train-2676_(0.54km-6min)","P1-2",NA,"stop-train-2676","(0.54 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-165_(0.38km-5min)","P1-3","stop-urb-165",NA,"(0.38 km, 5 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-166_(0.48km-6min)","P1-3","stop-urb-166",NA,"(0.48 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-167_(0.48km-6min)","P1-3","stop-urb-167",NA,"(0.48 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-168_(0.47km-6min)","P1-3","stop-urb-168",NA,"(0.47 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-176_(0.81km-10min)","P1-3","stop-urb-176",NA,"(0.81 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-177_(0.85km-10min)","P1-3","stop-urb-177",NA,"(0.85 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-178_(0.83km-10min)","P1-3","stop-urb-178",NA,"(0.83 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-260_(0.53km-6min)","P1-3","stop-urb-260",NA,"(0.53 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-275_(0.86km-10min)","P1-3","stop-urb-275",NA,"(0.86 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-277_(0.31km-4min)","P1-3","stop-urb-277",NA,"(0.31 km, 4 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-283_(0.74km-9min)","P1-3","stop-urb-283",NA,"(0.74 km, 9 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-284_(0.60km-7min)","P1-3","stop-urb-284",NA,"(0.60 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-301_(0.34km-4min)","P1-3","stop-urb-301",NA,"(0.34 km, 4 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-322_(0.09km-1min)","P1-3","stop-urb-322",NA,"(0.09 km, 1 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-323_(0.10km-1min)","P1-3","stop-urb-323",NA,"(0.10 km, 1 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-338_(0.76km-9min)","P1-3","stop-urb-338",NA,"(0.76 km, 9 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-339_(0.77km-9min)","P1-3","stop-urb-339",NA,"(0.77 km, 9 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-344_(0.68km-8min)","P1-3","stop-urb-344",NA,"(0.68 km, 8 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-347_(0.51km-6min)","P1-3","stop-urb-347",NA,"(0.51 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-348_(0.66km-8min)","P1-3","stop-urb-348",NA,"(0.66 km, 8 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-349_(0.61km-7min)","P1-3","stop-urb-349",NA,"(0.61 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-351_(0.89km-11min)","P1-3","stop-urb-351",NA,"(0.89 km, 11 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-352_(0.47km-6min)","P1-3","stop-urb-352",NA,"(0.47 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-355_(0.52km-6min)","P1-3","stop-urb-355",NA,"(0.52 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-380_(0.53km-6min)","P1-3","stop-urb-380",NA,"(0.53 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-386_(0.22km-3min)","P1-3","stop-urb-386",NA,"(0.22 km, 3 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-387_(0.22km-3min)","P1-3","stop-urb-387",NA,"(0.22 km, 3 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-393_(0.92km-11min)","P1-3","stop-urb-393",NA,"(0.92 km, 11 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-400_(0.59km-7min)","P1-3","stop-urb-400",NA,"(0.59 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-401_(0.27km-3min)","P1-3","stop-urb-401",NA,"(0.27 km, 3 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-402_(0.18km-2min)","P1-3","stop-urb-402",NA,"(0.18 km, 2 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-404_(0.58km-7min)","P1-3","stop-urb-404",NA,"(0.58 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-405_(0.56km-7min)","P1-3","stop-urb-405",NA,"(0.56 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-406_(0.85km-10min)","P1-3","stop-urb-406",NA,"(0.85 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-407_(0.86km-10min)","P1-3","stop-urb-407",NA,"(0.86 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-408_(0.23km-3min)","P1-3","stop-urb-408",NA,"(0.23 km, 3 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-409_(0.22km-3min)","P1-3","stop-urb-409",NA,"(0.22 km, 3 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-410_(0.49km-6min)","P1-3","stop-urb-410",NA,"(0.49 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-412_(0.87km-10min)","P1-3","stop-urb-412",NA,"(0.87 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-413_(0.87km-10min)","P1-3","stop-urb-413",NA,"(0.87 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-443_(0.94km-11min)","P1-3","stop-urb-443",NA,"(0.94 km, 11 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-444_(0.50km-6min)","P1-3","stop-urb-444",NA,"(0.50 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-446_(0.79km-9min)","P1-3","stop-urb-446",NA,"(0.79 km, 9 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-447_(0.50km-6min)","P1-3","stop-urb-447",NA,"(0.50 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-448_(0.94km-11min)","P1-3","stop-urb-448",NA,"(0.94 km, 11 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-449_(0.90km-11min)","P1-3","stop-urb-449",NA,"(0.90 km, 11 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-450_(0.58km-7min)","P1-3","stop-urb-450",NA,"(0.58 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-451_(0.62km-7min)","P1-3","stop-urb-451",NA,"(0.62 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-452_(1.00km-12min)","P1-3","stop-urb-452",NA,"(1.00 km, 12 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-454_(0.72km-9min)","P1-3","stop-urb-454",NA,"(0.72 km, 9 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-455_(0.71km-9min)","P1-3","stop-urb-455",NA,"(0.71 km, 9 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-457_(0.71km-8min)","P1-3","stop-urb-457",NA,"(0.71 km, 8 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-458_(0.70km-8min)","P1-3","stop-urb-458",NA,"(0.70 km, 8 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-466_(0.37km-4min)","P1-3","stop-urb-466",NA,"(0.37 km, 4 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-524_(0.36km-4min)","P1-3","stop-urb-524",NA,"(0.36 km, 4 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-2405_(0.42km-5min)","P1-3","stop-urb-2405",NA,"(0.42 km, 5 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-2520_(0.81km-10min)","P1-3","stop-urb-2520",NA,"(0.81 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-2672_(0.85km-10min)","P1-3","stop-urb-2672",NA,"(0.85 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-2673_(0.66km-8min)","P1-3","stop-urb-2673",NA,"(0.66 km, 8 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-2927_(0.77km-9min)","P1-3","stop-urb-2927",NA,"(0.77 km, 9 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-urb-3100_(1.00km-12min)","P1-3","stop-urb-3100",NA,"(1.00 km, 12 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-532_(0.60km-7min)","P1-3","stop-ext-532",NA,"(0.60 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-533_(0.79km-10min)","P1-3","stop-ext-533",NA,"(0.79 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-535_(0.55km-7min)","P1-3","stop-ext-535",NA,"(0.55 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-537_(0.45km-5min)","P1-3","stop-ext-537",NA,"(0.45 km, 5 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-578_(0.97km-12min)","P1-3","stop-ext-578",NA,"(0.97 km, 12 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-612_(0.80km-10min)","P1-3","stop-ext-612",NA,"(0.80 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-613_(0.28km-3min)","P1-3","stop-ext-613",NA,"(0.28 km, 3 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1108_(0.23km-3min)","P1-3","stop-ext-1108",NA,"(0.23 km, 3 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1109_(0.71km-8min)","P1-3","stop-ext-1109",NA,"(0.71 km, 8 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1189_(0.36km-4min)","P1-3","stop-ext-1189",NA,"(0.36 km, 4 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1190_(0.87km-10min)","P1-3","stop-ext-1190",NA,"(0.87 km, 10 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1530_(0.69km-8min)","P1-3","stop-ext-1530",NA,"(0.69 km, 8 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1531_(0.60km-7min)","P1-3","stop-ext-1531",NA,"(0.60 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1532_(0.51km-6min)","P1-3","stop-ext-1532",NA,"(0.51 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1534_(0.56km-7min)","P1-3","stop-ext-1534",NA,"(0.56 km, 7 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1535_(0.31km-4min)","P1-3","stop-ext-1535",NA,"(0.31 km, 4 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1536_(0.91km-11min)","P1-3","stop-ext-1536",NA,"(0.91 km, 11 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1807_(0.49km-6min)","P1-3","stop-ext-1807",NA,"(0.49 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1808_(0.48km-6min)","P1-3","stop-ext-1808",NA,"(0.48 km, 6 min)"
"P1-3","Stefania","healthcare worker","health-appointment-3","ViaTemanza-11-38122-BorgoValsugana","ViaPiave-78-38122-Trento","P1-3_stop-ext-1853_(0.21km-3min)","P1-3","stop-ext-1853",NA,"(0.21 km, 3 min)"
